"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","Q88_First.Click","Q88_Last.Click","Q88_Page.Submit","Q88_Click.Count","Q84_First.Click","Q84_Last.Click","Q84_Page.Submit","Q84_Click.Count","vA_liable_AV_1","vB_mnfctr_liable_AV_1","vA_cntrfctl_AV_1","vB_cntrfctl_AV_1","avoid_AV_1","Q87_First.Click","Q87_Last.Click","Q87_Page.Submit","Q87_Click.Count","Q82_First.Click","Q82_Last.Click","Q82_Page.Submit","Q82_Click.Count","vA_liable_1","vB_driver_liable_1","vB_mnfctr_liable_1","vA_cntrfctl_1","vB_cntrfctl_1","avoid_1","comp1","comp_accident","ai_familiarity_1","gender","gender_4_TEXT","age","edu","edu_8_TEXT","FL_4_DO","questions_1_AV_DO","questions_2_AV_DO","questions_1_DO","questions_2_DO"
"2023-04-02 14:48:34","2023-04-02 14:50:17","0","NA","100","102","1","2023-04-02 14:50:17","R_3PZFpDPLS5WKqXT","","","","","NA","NA","anonymous","EN","1","2","2","0","0","13.807","0","0","0","10.733","0","100","0","100","0","10","","","","","","","","","","","","","","","1","1","60","1","","27","5","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 14:48:43","2023-04-02 14:50:18","0","NA","100","94","1","2023-04-02 14:50:18","R_2rDfh8zuPJSCfNo","","","","","NA","NA","anonymous","EN","1","2","2","0","0","11.812","0","0","0","11.19","0","100","0","100","0","0","","","","","","","","","","","","","","","1","1","5","1","","27","5","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 14:47:17","2023-04-02 14:50:29","0","NA","100","192","1","2023-04-02 14:50:30","R_3EEWF1jnuTr1MdC","","","","","NA","NA","anonymous","EN","1","2","2","22.961","22.961","24.303","1","6.982","11.019","11.901","2","100","30","100","10","5","","","","","","","","","","","","","","","1","1","81","1","","60","5","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 14:49:32","2023-04-02 14:51:26","0","NA","100","113","1","2023-04-02 14:51:26","R_6EcRD4Rl9Mu9wvD","","","","","NA","NA","anonymous","EN","1","2","2","0","0","11.317","0","0","0","10.949","0","100","0","100","0","0","","","","","","","","","","","","","","","1","1","0","2","","47","5","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 14:46:30","2023-04-02 14:51:32","0","NA","100","301","1","2023-04-02 14:51:32","R_1LAl3dashonaBZH","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","34.677","34.677","36.539","1","0","0","12.338","0","100","0","0","100","0","0","2","1","8","2","","37","1","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 14:47:30","2023-04-02 14:51:59","0","NA","100","269","1","2023-04-02 14:52:00","R_1JPWLCfuWNldHBb","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","16.559","0","0","0","17.09","0","100","0","0","100","70","29","2","1","30","2","","43","1","","FL_40","","","Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 14:49:12","2023-04-02 14:52:02","0","NA","100","169","1","2023-04-02 14:52:02","R_1NR8q1hJ3WkEOYN","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","12.952","12.952","13.577","1","0","0","11.316","0","100","0","0","95","5","0","2","1","90","1","","22","4","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 14:52:47","2023-04-02 14:53:02","0","NA","100","15","1","2023-04-02 14:53:03","R_30ddSOPmUafLLW6","","","","","NA","NA","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2023-04-02 14:48:27","2023-04-02 14:53:10","0","NA","100","282","1","2023-04-02 14:53:10","R_2fBBBxO2VzBLEsM","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","41.256","0","0","0","17.03","0","100","0","5","100","0","0","2","1","5","2","","40","4","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 14:50:52","2023-04-02 14:53:36","0","NA","100","163","1","2023-04-02 14:53:36","R_2BahUaVaPzsjVfx","","","","","NA","NA","anonymous","EN","1","2","2","0","0","21.85","0","0","0","13.928","0","100","15","100","10","10","","","","","","","","","","","","","","","1","1","20","1","","24","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 14:50:06","2023-04-02 14:53:52","0","NA","100","225","1","2023-04-02 14:53:52","R_XKYDsIJ0qVGEcDv","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","12.902","27.319","28.735","2","2.595","15.061","16.421","2","100","0","0","100","2","0","2","1","6","2","","39","5","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 14:46:38","2023-04-02 14:53:55","0","NA","100","437","1","2023-04-02 14:53:56","R_31ZZF91GjaKbRBr","","","","","NA","NA","anonymous","EN","1","2","2","2.48","32.373","33.527","8","204.579","204.579","205.621","1","100","0","100","0","0","","","","","","","","","","","","","","","1","1","37","2","","57","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 14:51:14","2023-04-02 14:54:37","0","NA","100","202","1","2023-04-02 14:54:37","R_24Osx8hkacykNjM","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","26.592","0","0","0","14.165","0","84","9","6","100","61","16","2","1","8","2","","67","4","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 14:53:09","2023-04-02 14:55:07","0","NA","100","117","1","2023-04-02 14:55:07","R_RqchWA4pDTAVEkN","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","11.738","0","0","0","17.115","0","100","0","0","100","0","0","2","1","0","1","","30","4","","FL_40","","","Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 14:54:57","2023-04-02 14:56:37","0","NA","100","100","1","2023-04-02 14:56:38","R_sd2C809RgD4MTlL","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","10.933","0","0","0","10.851","0","0","2","0","98","10","0","2","1","51","1","","31","5","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 14:53:25","2023-04-02 14:56:52","0","NA","100","207","1","2023-04-02 14:56:52","R_3GfRrJZ04vxkiMy","","","","","NA","NA","anonymous","EN","1","2","2","0","0","14.71","0","0","0","25.61","0","100","0","100","0","0","","","","","","","","","","","","","","","1","1","80","1","","24","3","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 14:49:46","2023-04-02 14:56:52","0","NA","100","426","1","2023-04-02 14:56:53","R_ZDhmreVj4uA3emd","","","","","NA","NA","anonymous","EN","1","2","2","1.872","32.383","33.531","5","0","0","11.536","0","99","15","100","75","0","","","","","","","","","","","","","","","1","1","0","2","","61","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 14:50:00","2023-04-02 14:56:56","0","NA","100","416","1","2023-04-02 14:56:56","R_30nJBPo74nJIXBR","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","18.802","0","16.903","16.903","19.868","1","93","0","0","98","4","3","2","1","7","1","","38","3","","FL_40","","","Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 14:53:48","2023-04-02 14:57:23","0","NA","100","215","1","2023-04-02 14:57:24","R_1IzarcpHtPp0rtf","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","28.056","0","0","0","11.427","0","100","0","0","100","30","30","2","1","40","2","","63","2","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 14:54:04","2023-04-02 14:57:33","0","NA","100","209","1","2023-04-02 14:57:34","R_3KJZIDlvBON9z9s","","","","","NA","NA","anonymous","EN","1","2","2","0","0","14.207","0","0","0","13.183","0","100","18","99","13","61","","","","","","","","","","","","","","","1","1","67","1","","37","6","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 14:56:24","2023-04-02 14:58:28","0","NA","100","124","1","2023-04-02 14:58:29","R_3D2xLj2mehjt9zz","","","","","NA","NA","anonymous","EN","1","2","2","4.619","4.619","23.101","1","3.7","3.7","14.266","1","90","19","89","59","58","","","","","","","","","","","","","","","1","1","19","2","","39","5","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 14:55:46","2023-04-02 14:58:50","0","NA","100","184","1","2023-04-02 14:58:51","R_NW191NPx1zKGBwZ","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","11.346","21.445","23.977","5","2.215","2.215","11.388","1","93","2","15","97","2","0","2","1","23","2","","45","5","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 14:51:30","2023-04-02 14:59:04","0","NA","100","453","1","2023-04-02 14:59:05","R_bggImfFibkZnB6x","","","","","NA","NA","anonymous","EN","1","2","2","0","0","30.631","0","0","0","17.658","0","100","0","100","10","10","","","","","","","","","","","","","","","1","1","20","1","","32","3","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 14:56:38","2023-04-02 14:59:21","0","NA","100","162","1","2023-04-02 14:59:21","R_24Cp3UOUu8PHBzQ","","","","","NA","NA","anonymous","EN","1","2","2","4.908","4.908","16.618","1","0","0","11.46","0","100","0","100","0","14","","","","","","","","","","","","","","","1","1","0","2","","52","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 14:55:03","2023-04-02 14:59:25","0","NA","100","261","1","2023-04-02 14:59:25","R_2amKomoGXRHtqun","","","","","NA","NA","anonymous","EN","1","2","2","0","0","45.775","0","0","0","12.77","0","100","50","100","59","60","","","","","","","","","","","","","","","1","1","32","2","","68","2","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 14:54:36","2023-04-02 14:59:34","0","NA","100","298","1","2023-04-02 14:59:35","R_31gRpI4j79despw","","","","","NA","NA","anonymous","EN","1","2","2","0","0","42.189","0","0","0","14.245","0","92","13","96","30","70","","","","","","","","","","","","","","","1","1","0","2","","41","3","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 14:57:07","2023-04-02 15:00:00","0","NA","100","172","1","2023-04-02 15:00:00","R_20UT3fDptLkX9UX","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","24.626","0","1.529","4.828","11.499","3","100","0","58","100","5","0","2","1","50","1","","37","4","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 14:56:45","2023-04-02 15:00:19","0","NA","100","213","1","2023-04-02 15:00:19","R_Unc5tXtcvQ77pjb","","","","","NA","NA","anonymous","EN","1","2","2","0","0","25.58","0","0","0","11.495","0","100","0","100","10","10","","","","","","","","","","","","","","","1","1","0","1","","48","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 14:58:35","2023-04-02 15:00:29","0","NA","100","113","1","2023-04-02 15:00:29","R_3MF1YK3sFk6Jnv4","","","","","NA","NA","anonymous","EN","1","2","2","0","0","23.315","0","0","0","10.936","0","100","3","100","0","0","","","","","","","","","","","","","","","1","1","55","2","","27","5","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 14:57:42","2023-04-02 15:01:09","0","NA","100","206","1","2023-04-02 15:01:09","R_3GkvK4LKo9WoYNS","","","","","NA","NA","anonymous","EN","1","2","2","0","0","38.622","0","0","0","12.055","0","100","19","100","60","68","","","","","","","","","","","","","","","1","1","14","2","","53","1","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 14:56:32","2023-04-02 15:01:24","0","NA","100","291","1","2023-04-02 15:01:24","R_bCN4DAqWAPmVLLH","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","10.145","32.331","45.585","2","17.486","17.486","18.874","1","100","0","0","100","100","50","2","1","30","2","","52","1","","FL_40","","","Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 14:53:24","2023-04-02 15:01:34","0","NA","100","489","1","2023-04-02 15:01:35","R_3Dbb1oMkU9BQTbG","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","22.295","22.295","27.577","1","27.507","28.295","41.308","2","100","0","0","100","58","60","2","1","0","2","","30","8","Associate Degree","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 15:01:14","2023-04-02 15:01:52","0","NA","100","38","1","2023-04-02 15:01:52","R_3J94ka50RpzDUr0","","","","","NA","NA","anonymous","EN","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2023-04-02 15:00:11","2023-04-02 15:01:55","0","NA","100","104","1","2023-04-02 15:01:56","R_2OOyRlyRDf55wXD","","","","","NA","NA","anonymous","EN","1","2","2","0","0","13.645","0","0","0","11.246","0","100","0","100","0","0","","","","","","","","","","","","","","","1","1","51","1","","45","3","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 14:57:38","2023-04-02 15:02:03","0","NA","100","265","1","2023-04-02 15:02:03","R_1DAT0xEZqNltoOo","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","25.375","0","0","0","14.108","0","80","20","50","100","80","90","1","1","60","1","","60","4","","FL_40","","","Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 15:02:01","2023-04-02 15:02:37","8","NA","100","36","1","2023-04-02 15:02:38","R_3NP40l4l21Sc5r4","","","","","NA","NA","anonymous","EN","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2023-04-02 14:59:45","2023-04-02 15:02:43","0","NA","100","177","1","2023-04-02 15:02:43","R_3kFCklB5ff4HEAY","","","","","NA","NA","anonymous","EN","1","2","2","0","0","18.253","0","0","0","11.75","0","100","0","100","0","0","","","","","","","","","","","","","","","1","1","50","1","","57","3","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:00:00","2023-04-02 15:02:48","0","NA","100","167","1","2023-04-02 15:02:48","R_2TtVUFN5gtx11a0","","","","","NA","NA","anonymous","EN","1","2","2","0","0","17.435","0","0","0","11.541","0","100","0","100","0","0","","","","","","","","","","","","","","","1","1","10","1","","49","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:02:48","2023-04-02 15:03:12","0","NA","100","24","1","2023-04-02 15:03:13","R_1jlzGFtlE2EC1od","","","","","NA","NA","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2023-04-02 14:57:42","2023-04-02 15:04:11","0","NA","100","388","1","2023-04-02 15:04:12","R_21hKG3M4Q6DX7BQ","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","36.849","0","0","0","20.105","0","95","0","15","100","5","3","2","1","15","2","","55","3","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 15:02:25","2023-04-02 15:04:27","0","NA","100","122","1","2023-04-02 15:04:27","R_XuGfUa4KC1p0Qbn","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","3.196","3.196","15.235","1","0","0","15.186","0","70","70","50","50","59","50","2","1","64","1","","25","4","","FL_40","","","Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 14:59:56","2023-04-02 15:05:18","0","NA","100","321","1","2023-04-02 15:05:19","R_3dEyvR05xu5cECF","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","36.179","0","0","0","30.262","0","100","0","0","100","10","10","2","1","0","2","","62","4","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 15:01:01","2023-04-02 15:05:19","0","NA","100","257","1","2023-04-02 15:05:20","R_AyugqfESkhf6gYp","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","24.162","0","0","0","13.367","0","100","0","0","90","40","90","2","2","29","2","","75","3","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 15:04:13","2023-04-02 15:05:57","0","NA","100","104","1","2023-04-02 15:05:58","R_uyRvAFMRN3yqUNj","","","","","NA","NA","anonymous","EN","1","2","2","0","0","11.385","0","0","0","11.368","0","94","29","100","36","25","","","","","","","","","","","","","","","1","1","19","2","","22","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:01:15","2023-04-02 15:06:07","0","NA","100","292","1","2023-04-02 15:06:07","R_p0Nqx3dBo9hqIKd","","","","","NA","NA","anonymous","EN","1","2","2","0","0","19.426","0","0","0","12.587","0","100","0","100","0","0","","","","","","","","","","","","","","","1","1","16","1","","24","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:01:23","2023-04-02 15:06:21","0","NA","100","297","1","2023-04-02 15:06:21","R_1pVSDs37wF0MXOd","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","12.322","25.18","37.158","2","17.872","17.872","19.051","1","100","10","0","100","5","20","2","1","60","2","","42","4","","FL_40","","","Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 15:01:02","2023-04-02 15:06:24","0","NA","100","322","1","2023-04-02 15:06:24","R_1dLmenFw1DGwpKa","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","15.177","0","0","0","11.443","0","100","99","0","100","0","3","2","1","50","2","","70","4","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 15:03:18","2023-04-02 15:06:53","0","NA","100","214","1","2023-04-02 15:06:54","R_XYxcGNPLI2EGbZv","","","","","NA","NA","anonymous","EN","1","2","2","2.888","20.562","21.67","2","0","0","12.832","0","100","0","62","2","0","","","","","","","","","","","","","","","1","1","62","1","","27","2","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:03:31","2023-04-02 15:07:16","0","NA","100","225","1","2023-04-02 15:07:17","R_2rObBjSFMyGKbDp","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","34.802","0","16.615","17.389","18.593","5","100","0","9","100","0","3","2","1","0","2","","44","3","","FL_40","","","Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2023-04-02 15:05:52","2023-04-02 15:08:00","0","NA","100","127","1","2023-04-02 15:08:00","R_qWUD1Pekh4xruRX","","","","","NA","NA","anonymous","EN","1","2","2","0","0","23.653","0","0","0","11.316","0","76","87","66","60","59","","","","","","","","","","","","","","","2","1","75","1","","36","1","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:04:40","2023-04-02 15:08:01","0","NA","100","201","1","2023-04-02 15:08:02","R_2tMeGAfkbZ2xWSZ","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","24.044","0","0","0","11.196","0","100","0","0","100","10","10","2","1","18","1","","30","4","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 15:05:50","2023-04-02 15:08:38","0","NA","100","168","1","2023-04-02 15:08:39","R_3ff80RYMzLp1Bo8","","","","","NA","NA","anonymous","EN","1","2","2","0","0","16.254","0","0","0","22.73","0","100","70","30","100","100","","","","","","","","","","","","","","","1","1","0","1","","52","7","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:05:38","2023-04-02 15:09:00","0","NA","100","201","1","2023-04-02 15:09:00","R_30d6QEFns1UzwMS","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","17.856","0","0","0","19.567","0","100","0","0","100","0","0","2","1","63","1","","42","1","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 15:09:01","2023-04-02 15:09:50","0","NA","100","48","1","2023-04-02 15:09:50","R_VOvi0Ry9IrkzoZj","","","","","NA","NA","anonymous","EN","1","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2023-04-02 15:08:14","2023-04-02 15:10:21","0","NA","100","126","1","2023-04-02 15:10:21","R_2bKs4ZToH41tjYc","","","","","NA","NA","anonymous","EN","1","2","2","0","0","12.073","0","0","0","11.127","0","100","40","89","33","55","","","","","","","","","","","","","","","2","1","50","1","","31","3","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:09:03","2023-04-02 15:10:27","0","NA","100","83","1","2023-04-02 15:10:27","R_3g00CXk7Wr0UFZ6","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","10.792","10.792","10.984","1","8.744","10.552","10.799","6","100","0","0","100","0","0","2","1","82","1","","40","4","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 15:07:31","2023-04-02 15:10:37","0","NA","100","186","1","2023-04-02 15:10:38","R_zYWrZndFGLAPJct","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","19.86","0","0","0","14.121","0","100","0","40","100","0","0","2","1","10","2","","56","5","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 15:07:42","2023-04-02 15:11:04","0","NA","100","202","1","2023-04-02 15:11:05","R_2nmNUSRVRdj1AI1","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","13.274","0","0","0","41.643","0","100","0","0","100","50","8","2","1","50","2","","32","4","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 14:53:39","2023-04-02 15:11:43","0","NA","100","1084","1","2023-04-02 15:11:44","R_2Bsbk061qPvXj0q","","","","","NA","NA","anonymous","EN","1","2","2","0","0","13.367","0","0","0","287.07","0","90","13","100","57","59","","","","","","","","","","","","","","","1","1","0","2","","28","5","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:09:36","2023-04-02 15:12:20","0","NA","100","163","1","2023-04-02 15:12:20","R_11YrlzKbbNjPe5h","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","24.389","0","0","0","11.821","0","99","1","11","97","15","11","2","1","41","1","","56","4","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2023-04-02 15:10:30","2023-04-02 15:13:01","0","NA","100","150","1","2023-04-02 15:13:01","R_3P846fnHSlcM7pr","","","","","NA","NA","anonymous","EN","1","2","2","18.91","18.91","19.735","1","5.208","9.807","10.898","4","100","13","100","17","16","","","","","","","","","","","","","","","1","1","13","2","","40","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2023-04-02 15:08:00","2023-04-02 15:13:27","0","NA","100","327","1","2023-04-02 15:13:28","R_1opgL4ibtYSoIyg","","","","","NA","NA","anonymous","EN","1","2","2","0","0","36.735","0","0","0","12.985","0","100","0","100","30","30","","","","","","","","","","","","","","","1","1","0","1","","60","3","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
