"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q_RecaptchaScore","consent_q","att1","att2","Q219_First.Click","Q219_Last.Click","Q219_Page.Submit","Q219_Click.Count","vA_sue_AV_1","vB_mnfctr_liab_1_AV_1","vB_mnfctr_liab_2_AV_1","vA_cntrfctl_AV_1","vB_cntrfctl_AV_1_1","vB_cntrfctl_AV_2_1","Q220_First.Click","Q220_Last.Click","Q220_Page.Submit","Q220_Click.Count","vA_sue_1","vB_mnfctr_liab_1_1","vB_mnfctr_liab_2_1","vA_cntrfctl_1","vB_cntrfctl_1_1","vB_cntrfctl_2_1","counterfactual_HDV","counterfactual_AV","coder_1","coder_2","category_coder1","category_coder2","comp1","comp_accident","cruise_familiarity","ai_familiarity_1","gender","gender_4_TEXT","age","edu","edu_8_TEXT"
"10/31/24 7:43","10/31/24 7:47",0,"NA",100,268,1,"10/31/24 7:47","R_5uCeZlToGJAIsCG",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,33.293,0,85,5,5,95,85,85,"If only I had been watching where I was going and the oncoming traffic situation. If only I did not assume the cars would honor pedestrian right of way. ","",1,1,NA,NA,2,1,1,25,1,"",65,4,""
"10/31/24 7:45","10/31/24 7:51",0,"NA",100,354,1,"10/31/24 7:51","R_6VqJG9xrf5CwsL7",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.627,51.814,55.067,11,91,0,0,100,0,0,"If only the family member hadn't stepped out into the street in front of oncoming traffic. If only vehicle A had braked before hitting my family member.","",1,1,NA,NA,2,1,2,23,2,"",54,4,""
"10/31/24 7:46","10/31/24 7:54",0,"NA",100,497,1,"10/31/24 7:54","R_3kiD0KVhhRf8nq6",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,2.086,111.845,116.048,13,29,0,0,70,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","the pedestrian had not stepped into the crosswalk, the accident would have never happened.  If the pedestrian had not stepped into the crosswalk when the light turned green, Vehicle A would have never hit the pedestrian.",1,1,NA,NA,1,1,2,50,2,"",73,3,""
"10/31/24 7:42","10/31/24 7:56",0,"NA",100,828,1,"10/31/24 7:56","R_3r8o7EyyJN6HmTE",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,11.444,0,58,83,80,66,63,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","The family likely imagined alternative scenarios, thinking, ""If only they had taken a different route"" or ""left a little later or earlier,"" believing that even small changes might have prevented the accident. They may also have considered that someone noticing the driver’s behavior could have intervened. These reflections reflect a natural, though painful, tendency to search for ways the tragedy might have been avoided.",1,1,NA,NA,1,1,2,28,1,"",34,5,""
"10/31/24 7:56","10/31/24 8:00",0,"NA",100,268,1,"10/31/24 8:00","R_5ITAcvtEY2CaCjg",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,73.352,0,100,39,0,100,68,100,"If only they had paid attention. The drivers could have braked in time.","",1,1,NA,NA,2,1,2,72,1,"",34,1,""
"10/31/24 7:57","10/31/24 8:02",0,"NA",100,250,1,"10/31/24 8:02","R_6UhzIZ3Si1xVEfg",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.529,22.582,23.414,12,91,10,11,95,19,26,"The car didn’t hit them. They would not have got hit if the driver was paying attention.","",1,1,NA,NA,1,1,2,0,1,"",34,3,""
"10/31/24 7:57","10/31/24 8:03",0,"NA",100,320,1,"10/31/24 8:03","R_1MJVWQCuAJ6YhF9",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0.771,10.294,41.097,2,100,0,0,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only vehicle A was paying closer attention. If only the pedestrian didn't cross the street.",1,1,NA,NA,1,1,2,21,2,"",44,3,""
"10/31/24 7:57","10/31/24 8:03",0,"NA",100,361,1,"10/31/24 8:03","R_3FmFwtBwsJuRlFn",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,13.382,15.475,85.822,2,98,11,24,100,53,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","if only they had crossed the other direction that morning...
if only the cars had stopped for pedestrian like they are supposed to in the crosswalk...",1,1,NA,NA,1,1,2,12,2,"",40,4,""
"10/31/24 8:03","10/31/24 8:08",0,"NA",100,324,1,"10/31/24 8:08","R_5f1MGPp1zNi3lNT",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,19.873,53.469,55.747,8,100,17,36,100,100,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only vehicle A would have paid more attention. If only they were not struck by 2 cars. If only it weren't such a horrific accident....",1,1,NA,NA,1,1,2,24,2,"",58,4,""
"10/31/24 8:03","10/31/24 8:08",0,"NA",100,333,1,"10/31/24 8:08","R_1CVHcoJ3wZBawNL",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,47.929,0,100,25,0,95,30,30,"If only that person would not have gone out that day.  If only they would not have gone to Market st. that day.","",1,1,NA,NA,2,1,2,0,1,"",67,3,""
"10/31/24 8:00","10/31/24 8:09",0,"NA",100,511,1,"10/31/24 8:09","R_1pQ1xvHmTITG5Kn",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.886,71.886,73.461,1,91,10,0,92,30,11,"they had not been at that spot at that time or if only the driver was watching more closely","",1,1,NA,NA,2,1,1,0,2,"",38,1,""
"10/31/24 8:07","10/31/24 8:11",0,"NA",100,230,1,"10/31/24 8:11","R_6L0UNoIyMKmhSRa",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.802,21.802,69.258,1,20,0,0,19,80,87,"If only the cars didn't accelerate into them
If only they didn't walk into the crosswalk","",1,1,NA,NA,2,2,2,10,1,"",29,3,""
"10/31/24 8:06","10/31/24 8:11",0,"NA",100,245,1,"10/31/24 8:11","R_5KfeycbGNeShYek",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,37.678,0,100,0,0,71,70,61,"not decided to walk that day, had waited another second ","",1,1,NA,NA,2,1,2,20,1,"",47,4,""
"10/31/24 8:09","10/31/24 8:14",0,"NA",100,300,1,"10/31/24 8:14","R_7OSw7rMbW7svYEU",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,42.354,0,100,8,0,97,81,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only he had been more careful when crossing the road.
If only vehicle A had braked, maybe he would not have been hit.",1,1,NA,NA,1,1,2,61,2,"",67,1,""
"10/31/24 8:11","10/31/24 8:16",0,"NA",100,280,1,"10/31/24 8:16","R_5nBeHBLoTa2RWjn",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,43.219,0,100,40,0,100,10,20,"the pedestrian moved quicker.
the pedestrian watched the cars.
the pedestrian drove that day.","",1,1,NA,NA,2,1,2,20,1,"",50,4,""
"10/31/24 8:04","10/31/24 8:16",0,"NA",100,679,1,"10/31/24 8:16","R_5MN0vuruqYOmW1G",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,224.8,0,100,0,0,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only they hadn't jaywalked. 
If only drivers would pay attention and yield to pedestrians.",1,1,NA,NA,1,1,2,20,2,"",47,5,""
"10/31/24 8:12","10/31/24 8:16",0,"NA",100,268,1,"10/31/24 8:16","R_7YV4HU7bXhS5cut",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,43.846,43.846,46.977,1,100,0,0,100,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only ""pedestrian"" had looked before crossing the street.

If only Vehicle A had looked before changing lanes.",1,1,NA,NA,1,1,2,0,2,"",35,3,""
"10/31/24 8:20","10/31/24 8:28",0,"NA",100,434,1,"10/31/24 8:28","R_6IoAeeLiejNSYys",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.302,1.841,2.781,4,69,67,73,66,60,59,"If only did the opposite is what I'd imagine. Hindsight is 20/20 and a terrible way to live. I'd imagine they thought if they only took the opposite approach, the accident could have been avoided or severely less tragic.","",1,1,NA,NA,2,1,2,29,1,"",43,4,""
"10/31/24 8:26","10/31/24 8:30",0,"NA",100,256,1,"10/31/24 8:30","R_7feXblwNZ5NNlph",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.747,30.023,31.506,15,100,0,0,70,60,60,"If only the pedestrian crossed when they were supposed to. If only vehicle A noticed the pedestrian and hit the brakes.","",1,1,NA,NA,2,1,2,40,2,"",35,4,""
"10/31/24 8:29","10/31/24 8:34",0,"NA",100,285,1,"10/31/24 8:34","R_5PsNNUOWDeSLbTH",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,61.883,0,80,30,35,100,60,60,"""If only Vehicle A had applied its brakes""
""If only the vehicles had waited for the pedestrian to cross""
""If only the traffic light was longer""
""If only the pedestrian had waited for the vehicles before crossing""","",1,1,NA,NA,2,1,2,65,2,"",55,1,""
"10/31/24 8:26","10/31/24 8:37",0,"NA",100,625,1,"10/31/24 8:37","R_13E3dkWopoc7UZz",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,140.32,0,10,19,3,7,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only pedestrian hadn't been in a rush and obeyed the traffic rules that day, they'd still be alive. If only they had waited for either the traffic to pass or for the crosswalk indicator to turn green, then it's likely they'd still be here today.",1,1,NA,NA,1,1,2,55,2,"",42,7,""
"10/31/24 8:38","10/31/24 8:42",0,"NA",100,254,1,"10/31/24 8:42","R_3OK786k23hvvS0L",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,48.734,0,100,0,1,100,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only drive A was paying attention while driving",1,1,NA,NA,1,1,2,100,2,"",25,4,""
"10/31/24 8:43","10/31/24 8:46",0,"NA",100,165,1,"10/31/24 8:46","R_5pApaIqqkBazuBv",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,23.956,0,62,37,32,75,66,62,"If only they took a different route. If only they had been watching traffic. If only they would have been late/early.","",1,1,NA,NA,2,1,2,27,2,"",29,4,""
"10/31/24 8:38","10/31/24 8:47",0,"NA",100,529,1,"10/31/24 8:47","R_5dLkvXEZDZR7wOZ",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,61.081,0,60,20,15,80,60,50,"If only the car stopped, If only they were not on the street that day, If only everyone was more careful","",1,1,NA,NA,2,1,2,0,2,"",44,1,""
"10/31/24 8:45","10/31/24 8:51",0,"NA",100,323,1,"10/31/24 8:51","R_17ey8avz0eu96O5",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,14.925,29.275,36.345,4,90,73,10,100,60,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","The person in car A hadn't hit our family member.
Car A hadn't been going so quickly.
Our family member had watched for the light
Our family member had waited a few moments to cross",1,1,NA,NA,1,1,2,19,2,"",30,4,""
"10/31/24 8:47","10/31/24 8:55",0,"NA",100,484,1,"10/31/24 8:55","R_1OsLdEeWfdv5BJL",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.502,62.021,63.819,6,60,0,0,82,81,61,"he/she had been paying more attention this wouldn't have happened.
the drivers had been more observant.","",1,1,NA,NA,2,1,2,10,2,"",69,8,"Trade School"
"10/31/24 8:45","10/31/24 8:58",0,"NA",100,783,1,"10/31/24 8:58","R_1U461yKrUbfySow",NA,NA,NA,NA,"NA","NA","anonymous","EN",0.899999976,1,2,2,88.098,88.098,113.99,1,95,60,52,96,79,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only <pedestrian> had not accepted the call to come in at work on his day off.
If only <pedestrian> adhered to the crosswalk sign.",1,1,NA,NA,1,1,2,55,1,"",57,2,""
"10/31/24 8:52","10/31/24 8:59",0,"NA",100,384,1,"10/31/24 8:59","R_7OoiGcCtdAyH0dT",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,40.752,0,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","they stayed home that day.  They used the bike lane.",1,1,NA,NA,1,1,2,80,1,"",41,3,""
"10/31/24 9:01","10/31/24 9:07",0,"NA",100,351,1,"10/31/24 9:07","R_6diAdKa6uzjuoym",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.468,27.155,64.604,6,70,0,0,88,71,62,"If only they had just waited until there were no cars coming down the road.

If only those cars had seen them this accident wouldn't have happened.","",1,1,NA,NA,2,1,2,7,1,"",53,4,""
"10/31/24 9:10","10/31/24 9:14",0,"NA",100,213,1,"10/31/24 9:14","R_16GwbTFA9QY5gZP",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,28.909,0,74,62,61,70,75,63,"If only the pedestrian used the crosswalk. If only the pedestrian waited a few more seconds to cross.","",1,1,NA,NA,2,1,2,18,2,"",32,4,""
"10/31/24 9:12","10/31/24 9:21",0,"NA",100,514,1,"10/31/24 9:21","R_1qKpzySStCOIyAh",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,101.341,0,91,29,16,97,22,20,"Vehicle A would apply brakes and hit a little slowly then Vehicle B would not hit at all. The pedestrian would not be injured badly.","",1,1,NA,NA,2,1,2,82,1,"",21,3,""
"10/31/24 9:20","10/31/24 9:24",0,"NA",100,256,1,"10/31/24 9:24","R_50NUX0DOQgQu3Yd",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,40.986,0,93,0,0,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","the accident will not happen if the Vehicle A was also autonomous self-driving car. They are more secure than human drivers. ",1,1,NA,NA,1,1,2,60,1,"",52,6,""
"10/31/24 9:21","10/31/24 9:27",0,"NA",100,344,1,"10/31/24 9:27","R_6Rropk0LjMA80Fm",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.205,34.229,35.569,16,0,0,0,0,0,0,"If only the pedestrian did not cross the street on a green light. If only the pedestrian was paying attention and did not step into traffic.","",1,1,NA,NA,2,1,2,0,2,"",52,4,""
"10/31/24 9:24","10/31/24 9:28",0,"NA",100,260,1,"10/31/24 9:28","R_1vLkc2DEy5zzkCl",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,41.93,0,100,0,0,100,2,6,"If only the pedestrian had waited to cross. If only the cars had braked.","",1,1,NA,NA,2,1,2,0,2,"",31,1,""
"10/31/24 9:02","10/31/24 9:28",0,"NA",100,1566,1,"10/31/24 9:28","R_7dgynElwlnSuyZS",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,3.933,0,79,65,75,80,82,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","You have to be more careful in this sense.",1,1,NA,NA,2,1,2,64,2,"",38,1,""
"10/31/24 9:24","10/31/24 9:33",0,"NA",100,505,1,"10/31/24 9:33","R_7v7wnom3km8setG",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,4.189,4.189,93.378,1,75,20,40,100,60,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only the pedestrian had crossed on the light, this could have been avoided.
If only vehicle A had been more attentive, he wouldn't have hit the pedestrian.",1,1,NA,NA,1,1,2,55,1,"",53,3,""
"10/31/24 9:29","10/31/24 9:34",0,"NA",100,300,1,"10/31/24 9:34","R_5E5wRzteKTFdp1b",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,47.027,0,65,0,0,100,25,25,"If only more attention was paid. If only that car that originally hit him hit his breaks to avoid collision. ","",1,1,NA,NA,2,1,2,70,1,"",43,4,""
"10/31/24 9:31","10/31/24 9:35",0,"NA",100,264,1,"10/31/24 9:35","R_3UZvsn7m5Z9fQRP",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,7.507,50.39,57.601,6,100,0,0,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only I had stayed home that day
If only I was more safe that day",1,1,NA,NA,1,1,2,6,1,"",42,3,""
"10/31/24 9:32","10/31/24 9:37",0,"NA",100,330,1,"10/31/24 9:37","R_1hteErr2iAkdbVM",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50.436,0,100,72,0,82,0,0,"If only the pedestrian had waited to walk across the street. The cars had a green light to go, there was no way the pedestrian had the right away.","",1,1,NA,NA,2,1,2,21,2,"",29,3,""
"10/31/24 9:36","10/31/24 9:40",0,"NA",100,248,1,"10/31/24 9:40","R_7VUI08Z9pYTXkid",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0.031,37.501,38.258,8,100,20,10,100,35,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only my family member hadn't been walking in that intersection. If only the driver who hit him had exercised more caution and applied the brakes.",1,1,NA,NA,1,1,2,55,1,"",43,2,""
"10/31/24 9:33","10/31/24 9:41",0,"NA",100,486,1,"10/31/24 9:41","R_7JQEXdprCPmKvHr",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,77.22,0,70,12,3,85,71,50,"If only he/she had benn paying more attention to the traffic signal, this may not have happened because more often than not, drivers are paying little or no attention to pedestrians.","",1,1,NA,NA,2,1,2,25,1,"",62,3,""
"10/31/24 9:37","10/31/24 9:46",0,"NA",100,550,1,"10/31/24 9:46","R_32KFOp2VptRT2vY",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,62.849,0,100,24,29,71,60,61,"...the drivers had been more observant that this could have been avoided. 

...the driver had stopped immediately after first hitting them, the damage could have been less.

...if only they paid better attention and waited for the walk signal then they wouldn't have been in the intersection at the wrong time.","",1,1,NA,NA,1,1,2,50,1,"",29,3,""
"10/31/24 9:40","10/31/24 9:46",0,"NA",100,394,1,"10/31/24 9:46","R_7MbVj7nnE1qX9nj",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,6.2,42.431,46.937,2,100,14,3,100,66,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1. If only the driver who hit them was paying more attention, maybe they would be okay now.
2. If only drivers gave pedestrians the right of way, then he or she would be safe now.",1,1,NA,NA,1,1,2,14,1,"",57,5,""
"10/31/24 9:38","10/31/24 9:50",0,"NA",100,722,1,"10/31/24 9:50","R_77Mvv2l1rWQeSZz",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,63.061,0,95,40,20,100,80,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only they had double checked before crossing.
If only they had not been pushed into the path of the second car.
If only the drivers had been paying more attention.",1,1,NA,NA,1,1,2,20,1,"",30,5,""
"10/31/24 9:46","10/31/24 9:52",0,"NA",100,353,1,"10/31/24 9:52","R_3EkojDyfb6StCNz",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,72.261,0,100,0,0,100,28,19,"If only vehicle A had waited for the pedestrian o cross out of the way. If only the pedestrian had waited to cross until after the cars had passed.","",1,1,NA,NA,2,1,2,9,1,"",49,4,""
"10/31/24 9:49","10/31/24 9:52",0,"NA",100,212,1,"10/31/24 9:52","R_5949CGoUj3n8YrF",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.134,1.134,35.841,1,100,0,0,100,0,0,"The cars had hit the brakes. They hadn't stepped into the intersection","",1,1,NA,NA,2,1,2,10,1,"",36,4,""
"10/31/24 9:39","10/31/24 9:54",0,"NA",100,904,1,"10/31/24 9:54","R_5Ei1AKmkR1m3pJ6",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,178.83,0,33,0,0,70,62,63,"... the pedestrian had waited for the ""Walk"" signal at the crosswalk. 
... Vehicle A had tried to stop the car, the pedestrian might not have been flung into the path of Vehicle B.","",1,1,NA,NA,2,1,2,22,2,"",36,7,""
"10/31/24 9:50","10/31/24 9:58",0,"NA",100,431,1,"10/31/24 9:58","R_1ogi9EXu0iuGEnf",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,113.374,0,100,0,0,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only the person driving vehicle A was patient.
If only pedestrian didn't take that path.",1,1,NA,NA,1,1,2,60,2,"",29,5,""
"10/31/24 9:56","10/31/24 9:59",0,"NA",100,152,1,"10/31/24 9:59","R_7efRojlYobxCHoe",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19.306,0,100,15,0,100,39,39,"I had been there; they looked both ways","",1,1,NA,NA,2,1,2,60,2,"",23,2,""
"10/31/24 9:52","10/31/24 10:03",0,"NA",100,641,1,"10/31/24 10:03","R_7J7UjjJegHLVthT",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,70.339,0,1,0,0,50,10,5,"If only I gave him a ride to spare his 15-minute walk, this whole mess would not have happened...  If only I insisted that he took a Lyft and not a stupid walk to that appointment, this situation would have never happened.  If only he waited for the green light and not jay-walked into the traffic, this incident would have not happened...","",1,1,NA,NA,2,1,2,10,1,"",48,4,""
"10/31/24 10:05","10/31/24 10:11",0,"NA",100,306,1,"10/31/24 10:11","R_3HirTCISrwptx1X",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,24.57,0,100,100,0,100,58,73,"If only the pedestrian looked both ways. If only the pedestrian hadn't taken that walk that day.","",1,1,NA,NA,2,1,2,88,1,"",25,4,""
"10/31/24 10:08","10/31/24 10:11",0,"NA",100,166,1,"10/31/24 10:11","R_5do7GkkI8nIecvO",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,19.757,0,44,94,96,79,92,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only I did not use the crosswalk that day. If only I stayed home that day.",1,1,NA,NA,1,2,2,23,1,"",36,2,""
"10/31/24 8:32","10/31/24 10:15",0,"NA",100,6160,1,"10/31/24 10:15","R_1J9lUxICWMYBRUl",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19.885,0,74,85,86,63,89,97,"if only the car would have stopped. If only the car was paying attention","",1,1,NA,NA,2,2,1,83,2,"",28,4,""
"10/31/24 10:11","10/31/24 10:20",0,"NA",100,560,1,"10/31/24 10:20","R_1ghfHHWpZix5NCN",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,59.371,60.301,9,91,43,60,50,88,71,"If only they had managed to not be at that intersection on that particular day. How did the two drivers not our family member.","",1,1,NA,NA,2,1,2,50,1,"",35,3,""
"10/31/24 10:25","10/31/24 10:30",0,"NA",100,253,1,"10/31/24 10:30","R_1QL0RBxUYPu9e9h",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,52.721,0,55,52,50,87,78,77,"He/she was walking somewhere else, People knew how to drive, People were paying more attention","",1,1,NA,NA,2,1,2,22,2,"",41,3,""
"10/31/24 10:30","10/31/24 10:35",0,"NA",100,292,1,"10/31/24 10:35","R_15cuyHGexEZZMzL",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,0,0,42.153,0,100,20,17,100,55,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","If only car A would have stopped and paid attention.  If only both cars would have been going slower.",1,1,NA,NA,1,1,2,30,1,"",41,4,""
"10/31/24 10:34","10/31/24 10:38",0,"NA",100,219,1,"10/31/24 10:38","R_6qjA89bqxSomxEi",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.597,51.377,53.189,2,100,36,9,92,32,17,"If only the pedestrian had looked before crossing. If only the drivers had paid more attention.","",1,1,NA,NA,2,1,2,0,2,"",37,3,""
"10/31/24 10:40","10/31/24 10:46",0,"NA",100,340,1,"10/31/24 10:46","R_7N4DxpMgyCNchsl",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.156,59.156,60.958,1,100,0,0,100,95,95,"If only the pedestrian waited til the cars passed to cross the street. If only Vehicle A didn't pull into the other lane at the time it did.","",1,1,NA,NA,2,1,2,10,2,"",71,5,""
"10/31/24 10:54","10/31/24 11:01",0,"NA",100,410,1,"10/31/24 11:01","R_7gIOMsMHKZT2Ygv",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,39.001,0,75,0,75,100,80,100,"If only the drivers had seen him in the crosswalk.
If only my family member had waited to cross.
If only I had gone with him.
If only I had one more time to talk to him.","",1,1,NA,NA,2,1,2,0,2,"",31,4,""
"10/31/24 10:56","10/31/24 11:03",0,"NA",100,400,1,"10/31/24 11:03","R_1TG2bFa20oOaXMR",NA,NA,NA,NA,"NA","NA","anonymous","EN",1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,52.947,0,100,0,0,100,100,100,"I had been paying more attention. I had waiting to cross the road","",1,1,NA,NA,2,1,2,19,1,"",26,1,""
